ID,Vehicles
20170813112,17
20170813122,14
20170813132,13
20170813142,13
20170813152,17
20170813162,17
20170813172,21
20170813182,21
20170813192,21
20170813202,21
20170813212,20
20170813222,20
20170813232,20
20170814002,25
20170814012,18
20170814022,13
20170814032,13
20170814042,11
20170814052,12
20170814062,13
20170814072,15
20170814082,17
20170814092,25
20170814102,24
20170814112,34
20170814122,35
20170814132,35
20170814142,38
20170814152,38
20170814162,38
20170814172,38
20170814182,41
20170814192,41
20170814202,40
20170814212,33
20170814222,36
20170814232,34
20170815002,33
20170815012,24
20170815022,27
20170815032,22
20170815042,15
20170815052,17
20170815062,17
20170815072,21
20170815082,17
20170815092,20
20170815102,24
20170815112,28
20170815122,35
20170815132,33
20170815142,38
20170815152,38
20170815162,38
20170815172,38
20170815182,41
20170815192,41
20170815202,40
20170815212,34
20170815222,32
20170815232,37
20170816002,33
20170816012,24
20170816022,26
20170816032,22
20170816042,18
20170816052,17
20170816062,17
20170816072,21
20170816082,17
20170816092,22
20170816102,24
20170816112,26
20170816122,26
20170816132,26
20170816142,38
20170816152,38
20170816162,38
20170816172,38
20170816182,41
20170816192,41
20170816202,40
20170816212,33
20170816222,36
20170816232,34
20170817002,33
20170817012,24
20170817022,26
20170817032,22
20170817042,15
20170817052,18
20170817062,18
20170817072,21
20170817082,17
20170817092,22
20170817102,24
20170817112,28
20170817122,35
20170817132,35
20170817142,38
20170817152,38
20170817162,38
20170817172,38
20170817182,41
20170817192,41
20170817202,40
20170817212,36
20170817222,36
20170817232,36
20170818002,33
20170818012,30
20170818022,27
20170818032,20
20170818042,15
20170818052,15
20170818062,18
20170818072,21
20170818082,17
20170818092,25
20170818102,24
20170818112,28
20170818122,28
20170818132,38
20170818142,38
20170818152,33
20170818162,31
20170818172,31
20170818182,31
20170818192,31
20170818202,31
20170818212,31
20170818222,27
20170818232,27
20170819002,27
20170819012,24
20170819022,23
20170819032,15
20170819042,10
20170819052,10
20170819062,10
20170819072,12
20170819082,12
20170819092,13
20170819102,15
20170819112,14
20170819122,14
20170819132,12
20170819142,12
20170819152,15
20170819162,17
20170819172,21
20170819182,21
20170819192,21
20170819202,18
20170819212,17
20170819222,20
20170819232,20
20170820002,20
20170820012,16
20170820022,16
20170820032,11
20170820042,11
20170820052,11
20170820062,11
20170820072,11
20170820082,11
20170820092,11
20170820102,13
20170820112,17
20170820122,14
20170820132,13
20170820142,13
20170820152,17
20170820162,17
20170820172,21
20170820182,21
20170820192,21
20170820202,21
20170820212,20
20170820222,20
20170820232,20
20170821002,25
20170821012,18
20170821022,13
20170821032,13
20170821042,11
20170821052,12
20170821062,13
20170821072,15
20170821082,17
20170821092,17
20170821102,24
20170821112,34
20170821122,35
20170821132,35
20170821142,38
20170821152,38
20170821162,38
20170821172,38
20170821182,41
20170821192,41
20170821202,40
20170821212,31
20170821222,31
20170821232,31
20170822002,33
20170822012,24
20170822022,26
20170822032,22
20170822042,15
20170822052,17
20170822062,17
20170822072,21
20170822082,17
20170822092,20
20170822102,24
20170822112,35
20170822122,35
20170822132,35
20170822142,38
20170822152,38
20170822162,38
20170822172,38
20170822182,41
20170822192,41
20170822202,40
20170822212,34
20170822222,32
20170822232,37
20170823002,33
20170823012,24
20170823022,22
20170823032,22
20170823042,18
20170823052,17
20170823062,14
20170823072,21
20170823082,17
20170823092,25
20170823102,24
20170823112,26
20170823122,26
20170823132,26
20170823142,38
20170823152,38
20170823162,38
20170823172,38
20170823182,41
20170823192,41
20170823202,40
20170823212,33
20170823222,36
20170823232,34
20170824002,33
20170824012,24
20170824022,26
20170824032,22
20170824042,15
20170824052,18
20170824062,18
20170824072,21
20170824082,17
20170824092,22
20170824102,24
20170824112,28
20170824122,35
20170824132,35
20170824142,38
20170824152,38
20170824162,38
20170824172,38
20170824182,41
20170824192,41
20170824202,40
20170824212,36
20170824222,36
20170824232,36
20170825002,33
20170825012,30
20170825022,27
20170825032,20
20170825042,15
20170825052,15
20170825062,18
20170825072,21
20170825082,23
20170825092,25
20170825102,24
20170825112,28
20170825122,28
20170825132,38
20170825142,38
20170825152,33
20170825162,31
20170825172,31
20170825182,31
20170825192,31
20170825202,31
20170825212,31
20170825222,27
20170825232,27
20170826002,27
20170826012,24
20170826022,23
20170826032,15
20170826042,10
20170826052,10
20170826062,10
20170826072,12
20170826082,12
20170826092,13
20170826102,15
20170826112,14
20170826122,14
20170826132,12
20170826142,12
20170826152,15
20170826162,17
20170826172,21
20170826182,21
20170826192,21
20170826202,18
20170826212,17
20170826222,20
20170826232,20
20170827002,20
20170827012,16
20170827022,16
20170827032,11
20170827042,11
20170827052,11
20170827062,11
20170827072,11
20170827082,11
20170827092,11
20170827102,13
20170827112,17
20170827122,14
20170827132,13
20170827142,13
20170827152,17
20170827162,17
20170827172,21
20170827182,21
20170827192,21
20170827202,21
20170827212,20
20170827222,20
20170827232,20
20170828002,25
20170828012,18
20170828022,13
20170828032,13
20170828042,11
20170828052,12
20170828062,13
20170828072,15
20170828082,17
20170828092,23
20170828102,24
20170828112,34
20170828122,35
20170828132,35
20170828142,38
20170828152,38
20170828162,38
20170828172,38
20170828182,41
20170828192,41
20170828202,40
20170828212,33
20170828222,36
20170828232,34
20170829002,37
20170829012,24
20170829022,26
20170829032,26
20170829042,15
20170829052,17
20170829062,17
20170829072,21
20170829082,17
20170829092,20
20170829102,24
20170829112,25
20170829122,36
20170829132,28
20170829142,38
20170829152,38
20170829162,38
20170829172,38
20170829182,41
20170829192,41
20170829202,40
20170829212,34
20170829222,32
20170829232,37
20170830002,33
20170830012,24
20170830022,21
20170830032,22
20170830042,18
20170830052,17
20170830062,17
20170830072,19
20170830082,17
20170830092,25
20170830102,25
20170830112,26
20170830122,26
20170830132,26
20170830142,38
20170830152,38
20170830162,38
20170830172,38
20170830182,41
20170830192,41
20170830202,40
20170830212,33
20170830222,36
20170830232,34
20170831002,33
20170831012,24
20170831022,28
20170831032,22
20170831042,15
20170831052,18
20170831062,18
20170831072,21
20170831082,17
20170831092,22
20170831102,24
20170831112,28
20170831122,35
20170831132,35
20170831142,38
20170831152,38
20170831162,38
20170831172,38
20170831182,41
20170831192,41
20170831202,40
20170831212,36
20170831222,36
20170831232,36
20170901002,33
20170901012,30
20170901022,27
20170901032,20
20170901042,15
20170901052,15
20170901062,18
20170901072,21
20170901082,17
20170901092,25
20170901102,24
20170901112,28
20170901122,28
20170901132,38
20170901142,38
20170901152,33
20170901162,31
20170901172,31
20170901182,31
20170901192,31
20170901202,31
20170901212,31
20170901222,27
20170901232,27
20170902002,27
20170902012,24
20170902022,23
20170902032,15
20170902042,10
20170902052,10
20170902062,10
20170902072,12
20170902082,12
20170902092,13
20170902102,15
20170902112,14
20170902122,14
20170902132,12
20170902142,12
20170902152,15
20170902162,17
20170902172,21
20170902182,21
20170902192,21
20170902202,18
20170902212,17
20170902222,20
20170902232,20
20170903002,20
20170903012,16
20170903022,16
20170903032,11
20170903042,11
20170903052,11
20170903062,11
20170903072,11
20170903082,11
20170903092,11
20170903102,13
20170903112,17
20170903122,14
20170903132,13
20170903142,13
20170903152,17
20170903162,17
20170903172,21
20170903182,21
20170903192,21
20170903202,21
20170903212,20
20170903222,20
20170903232,20
20170904002,25
20170904012,18
20170904022,13
20170904032,13
20170904042,11
20170904052,12
20170904062,13
20170904072,15
20170904082,17
20170904092,25
20170904102,24
20170904112,34
20170904122,35
20170904132,35
20170904142,38
20170904152,38
20170904162,38
20170904172,38
20170904182,41
20170904192,41
20170904202,40
20170904212,33
20170904222,36
20170904232,34
20170905002,33
20170905012,24
20170905022,26
20170905032,22
20170905042,15
20170905052,17
20170905062,17
20170905072,21
20170905082,17
20170905092,20
20170905102,24
20170905112,28
20170905122,35
20170905132,35
20170905142,38
20170905152,38
20170905162,38
20170905172,38
20170905182,41
20170905192,41
20170905202,40
20170905212,34
20170905222,32
20170905232,37
20170906002,33
20170906012,24
20170906022,24
20170906032,22
20170906042,18
20170906052,17
20170906062,17
20170906072,21
20170906082,17
20170906092,25
20170906102,24
20170906112,26
20170906122,26
20170906132,26
20170906142,38
20170906152,38
20170906162,38
20170906172,38
20170906182,41
20170906192,41
20170906202,40
20170906212,33
20170906222,36
20170906232,34
20170907002,33
20170907012,24
20170907022,22
20170907032,22
20170907042,15
20170907052,18
20170907062,18
20170907072,21
20170907082,17
20170907092,22
20170907102,24
20170907112,28
20170907122,35
20170907132,35
20170907142,38
20170907152,38
20170907162,38
20170907172,38
20170907182,41
20170907192,41
20170907202,40
20170907212,36
20170907222,36
20170907232,36
20170908002,33
20170908012,30
20170908022,27
20170908032,20
20170908042,15
20170908052,15
20170908062,18
20170908072,21
20170908082,17
20170908092,25
20170908102,24
20170908112,28
20170908122,28
20170908132,38
20170908142,38
20170908152,33
20170908162,31
20170908172,31
20170908182,31
20170908192,31
20170908202,31
20170908212,31
20170908222,27
20170908232,27
20170909002,27
20170909012,24
20170909022,23
20170909032,15
20170909042,10
20170909052,10
20170909062,10
20170909072,12
20170909082,12
20170909092,13
20170909102,15
20170909112,14
20170909122,14
20170909132,12
20170909142,12
20170909152,15
20170909162,17
20170909172,21
20170909182,21
20170909192,21
20170909202,18
20170909212,17
20170909222,20
20170909232,20
20170910002,20
20170910012,16
20170910022,16
20170910032,11
20170910042,11
20170910052,11
20170910062,11
20170910072,11
20170910082,11
20170910092,11
20170910102,13
20170910112,17
20170910122,14
20170910132,13
20170910142,13
20170910152,17
20170910162,17
20170910172,21
20170910182,21
20170910192,21
20170910202,21
20170910212,20
20170910222,20
20170910232,20
20170911002,25
20170911012,18
20170911022,13
20170911032,13
20170911042,11
20170911052,12
20170911062,13
20170911072,15
20170911082,17
20170911092,25
20170911102,24
20170911112,34
20170911122,35
20170911132,35
20170911142,38
20170911152,38
20170911162,38
20170911172,38
20170911182,41
20170911192,41
20170911202,40
20170911212,33
20170911222,36
20170911232,34
20170912002,33
20170912012,24
20170912022,23
20170912032,22
20170912042,15
20170912052,17
20170912062,17
20170912072,21
20170912082,17
20170912092,24
20170912102,24
20170912112,28
20170912122,35
20170912132,35
20170912142,38
20170912152,38
20170912162,38
20170912172,38
20170912182,41
20170912192,41
20170912202,40
20170912212,34
20170912222,32
20170912232,37
20170913002,33
20170913012,24
20170913022,24
20170913032,22
20170913042,20
20170913052,17
20170913062,17
20170913072,21
20170913082,17
20170913092,25
20170913102,24
20170913112,26
20170913122,26
20170913132,26
20170913142,38
20170913152,38
20170913162,38
20170913172,38
20170913182,41
20170913192,41
20170913202,40
20170913212,33
20170913222,36
20170913232,34
20170914002,33
20170914012,24
20170914022,25
20170914032,25
20170914042,15
20170914052,18
20170914062,18
20170914072,21
20170914082,17
20170914092,22
20170914102,24
20170914112,28
20170914122,35
20170914132,35
20170914142,38
20170914152,38
20170914162,38
20170914172,38
20170914182,41
20170914192,41
20170914202,40
20170914212,36
20170914222,36
20170914232,36
20170915002,33
20170915012,30
20170915022,27
20170915032,20
20170915042,15
20170915052,15
20170915062,18
20170915072,21
20170915082,17
20170915092,25
20170915102,24
20170915112,28
20170915122,28
20170915132,38
20170915142,38
20170915152,33
20170915162,31
20170915172,31
20170915182,31
20170915192,31
20170915202,31
20170915212,31
20170915222,27
20170915232,27
20170916002,27
20170916012,24
20170916022,23
20170916032,15
20170916042,10
20170916052,10
20170916062,10
20170916072,12
20170916082,12
20170916092,13
20170916102,15
20170916112,14
20170916122,14
20170916132,12
20170916142,12
20170916152,15
20170916162,17
20170916172,21
20170916182,21
20170916192,21
20170916202,18
20170916212,17
20170916222,20
20170916232,20
20170917002,20
20170917012,16
20170917022,16
20170917032,11
20170917042,11
20170917052,11
20170917062,11
20170917072,11
20170917082,11
20170917092,11
20170917102,13
20170917112,17
20170917122,14
20170917132,13
20170917142,13
20170917152,17
20170917162,17
20170917172,21
20170917182,21
20170917192,21
20170917202,21
20170917212,20
20170917222,20
20170917232,20
20170918002,25
20170918012,18
20170918022,13
20170918032,13
20170918042,11
20170918052,12
20170918062,13
20170918072,15
20170918082,17
20170918092,25
20170918102,24
20170918112,34
20170918122,35
20170918132,35
20170918142,38
20170918152,38
20170918162,38
20170918172,38
20170918182,41
20170918192,41
20170918202,40
20170918212,33
20170918222,36
20170918232,34
20170919002,33
20170919012,24
20170919022,26
20170919032,22
20170919042,15
20170919052,17
20170919062,17
20170919072,21
20170919082,17
20170919092,20
20170919102,24
20170919112,28
20170919122,35
20170919132,35
20170919142,38
20170919152,38
20170919162,38
20170919172,38
20170919182,41
20170919192,41
20170919202,40
20170919212,34
20170919222,32
20170919232,37
20170920002,35
20170920012,35
20170920022,30
20170920032,22
20170920042,20
20170920052,17
20170920062,17
20170920072,21
20170920082,17
20170920092,21
20170920102,24
20170920112,26
20170920122,26
20170920132,26
20170920142,38
20170920152,38
20170920162,38
20170920172,38
20170920182,41
20170920192,41
20170920202,40
20170920212,33
20170920222,36
20170920232,34
20170921002,33
20170921012,24
20170921022,26
20170921032,22
20170921042,15
20170921052,18
20170921062,18
20170921072,21
20170921082,17
20170921092,22
20170921102,24
20170921112,28
20170921122,35
20170921132,35
20170921142,38
20170921152,38
20170921162,38
20170921172,38
20170921182,41
20170921192,41
20170921202,40
20170921212,36
20170921222,36
20170921232,36
20170922002,33
20170922012,30
20170922022,27
20170922032,20
20170922042,15
20170922052,15
20170922062,18
20170922072,21
20170922082,17
20170922092,25
20170922102,24
20170922112,28
20170922122,28
20170922132,38
20170922142,38
20170922152,33
20170922162,31
20170922172,31
20170922182,31
20170922192,31
20170922202,31
20170922212,31
20170922222,27
20170922232,27
20170923002,27
20170923012,24
20170923022,23
20170923032,15
20170923042,10
20170923052,10
20170923062,10
20170923072,12
20170923082,12
20170923092,13
20170923102,15
20170923112,14
20170923122,14
20170923132,12
20170923142,12
20170923152,15
20170923162,17
20170923172,21
20170923182,21
20170923192,21
20170923202,18
20170923212,17
20170923222,20
20170923232,20
20170924002,20
20170924012,16
20170924022,16
20170924032,11
20170924042,11
20170924052,11
20170924062,11
20170924072,11
20170924082,11
20170924092,11
20170924102,13
20170924112,17
20170924122,14
20170924132,13
20170924142,13
20170924152,17
20170924162,17
20170924172,21
20170924182,21
20170924192,21
20170924202,21
20170924212,20
20170924222,20
20170924232,20
20170925002,25
20170925012,18
20170925022,13
20170925032,13
20170925042,11
20170925052,12
20170925062,13
20170925072,15
20170925082,23
20170925092,25
20170925102,24
20170925112,34
20170925122,35
20170925132,35
20170925142,38
20170925152,38
20170925162,38
20170925172,38
20170925182,41
20170925192,41
20170925202,40
20170925212,33
20170925222,36
20170925232,34
20170926002,33
20170926012,24
20170926022,23
20170926032,22
20170926042,15
20170926052,17
20170926062,17
20170926072,21
20170926082,17
20170926092,16
20170926102,24
20170926112,25
20170926122,25
20170926132,29
20170926142,38
20170926152,38
20170926162,38
20170926172,38
20170926182,41
20170926192,41
20170926202,40
20170926212,34
20170926222,32
20170926232,37
20170927002,33
20170927012,24
20170927022,27
20170927032,22
20170927042,19
20170927052,17
20170927062,17
20170927072,21
20170927082,17
20170927092,25
20170927102,24
20170927112,26
20170927122,26
20170927132,26
20170927142,38
20170927152,38
20170927162,38
20170927172,38
20170927182,41
20170927192,41
20170927202,40
20170927212,33
20170927222,36
20170927232,34
20170928002,33
20170928012,24
20170928022,25
20170928032,22
20170928042,15
20170928052,18
20170928062,18
20170928072,21
20170928082,17
20170928092,22
20170928102,24
20170928112,28
20170928122,35
20170928132,35
20170928142,38
20170928152,38
20170928162,38
20170928172,38
20170928182,41
20170928192,41
20170928202,40
20170928212,36
20170928222,36
20170928232,36
20170929002,37
20170929012,30
20170929022,27
20170929032,26
20170929042,15
20170929052,15
20170929062,18
20170929072,21
20170929082,17
20170929092,25
20170929102,24
20170929112,28
20170929122,28
20170929132,38
20170929142,38
20170929152,33
20170929162,31
20170929172,31
20170929182,31
20170929192,31
20170929202,31
20170929212,31
20170929222,27
20170929232,27
20170930002,27
20170930012,24
20170930022,23
20170930032,15
20170930042,10
20170930052,10
20170930062,10
20170930072,12
20170930082,12
20170930092,13
20170930102,15
20170930112,14
20170930122,14
20170930132,12
20170930142,12
20170930152,15
20170930162,17
20170930172,21
20170930182,21
20170930192,21
20170930202,18
20170930212,17
20170930222,20
20170930232,20
20171001002,20
20171001012,16
20171001022,16
20171001032,11
20171001042,11
20171001052,11
20171001062,11
20171001072,11
20171001082,11
20171001092,11
20171001102,13
20171001112,17
20171001122,14
20171001132,13
20171001142,13
20171001152,17
20171001162,17
20171001172,21
20171001182,21
20171001192,21
20171001202,21
20171001212,20
20171001222,20
20171001232,20
20171002002,25
20171002012,18
20171002022,13
20171002032,13
20171002042,11
20171002052,12
20171002062,13
20171002072,15
20171002082,17
20171002092,17
20171002102,24
20171002112,34
20171002122,35
20171002132,35
20171002142,38
20171002152,38
20171002162,38
20171002172,38
20171002182,41
20171002192,41
20171002202,40
20171002212,33
20171002222,36
20171002232,34
20171003002,33
20171003012,24
20171003022,26
20171003032,22
20171003042,15
20171003052,17
20171003062,17
20171003072,21
20171003082,20
20171003092,20
20171003102,24
20171003112,28
20171003122,35
20171003132,35
20171003142,38
20171003152,38
20171003162,38
20171003172,38
20171003182,41
20171003192,41
20171003202,40
20171003212,34
20171003222,32
20171003232,37
20171004002,33
20171004012,24
20171004022,26
20171004032,22
20171004042,18
20171004052,17
20171004062,17
20171004072,21
20171004082,17
20171004092,25
20171004102,24
20171004112,26
20171004122,26
20171004132,26
20171004142,38
20171004152,38
20171004162,38
20171004172,38
20171004182,41
20171004192,41
20171004202,40
20171004212,33
20171004222,36
20171004232,34
20171005002,33
20171005012,24
20171005022,26
20171005032,22
20171005042,15
20171005052,18
20171005062,18
20171005072,21
20171005082,17
20171005092,22
20171005102,24
20171005112,28
20171005122,35
20171005132,35
20171005142,38
20171005152,38
20171005162,38
20171005172,38
20171005182,41
20171005192,41
20171005202,40
20171005212,36
20171005222,36
20171005232,36
20171006002,33
20171006012,30
20171006022,24
20171006032,20
20171006042,15
20171006052,15
20171006062,18
20171006072,21
20171006082,17
20171006092,25
20171006102,24
20171006112,28
20171006122,28
20171006132,38
20171006142,38
20171006152,33
20171006162,31
20171006172,31
20171006182,31
20171006192,31
20171006202,31
20171006212,31
20171006222,27
20171006232,27
20171007002,27
20171007012,24
20171007022,23
20171007032,15
20171007042,10
20171007052,10
20171007062,10
20171007072,12
20171007082,12
20171007092,13
20171007102,15
20171007112,14
20171007122,14
20171007132,12
20171007142,12
20171007152,15
20171007162,17
20171007172,21
20171007182,21
20171007192,21
20171007202,18
20171007212,17
20171007222,20
20171007232,20
20171008002,20
20171008012,16
20171008022,16
20171008032,11
20171008042,11
20171008052,11
20171008062,11
20171008072,11
20171008082,11
20171008092,11
20171008102,13
20171008112,17
20171008122,14
20171008132,13
20171008142,13
20171008152,17
20171008162,17
20171008172,21
20171008182,21
20171008192,21
20171008202,21
20171008212,20
20171008222,20
20171008232,20
20171009002,25
20171009012,18
20171009022,13
20171009032,13
20171009042,11
20171009052,12
20171009062,13
20171009072,15
20171009082,22
20171009092,22
20171009102,24
20171009112,34
20171009122,35
20171009132,35
20171009142,38
20171009152,38
20171009162,38
20171009172,38
20171009182,41
20171009192,41
20171009202,40
20171009212,33
20171009222,36
20171009232,34
20171010002,33
20171010012,24
20171010022,26
20171010032,22
20171010042,15
20171010052,17
20171010062,17
20171010072,21
20171010082,17
20171010092,20
20171010102,24
20171010112,28
20171010122,35
20171010132,35
20171010142,38
20171010152,38
20171010162,38
20171010172,38
20171010182,41
20171010192,41
20171010202,40
20171010212,34
20171010222,32
20171010232,37
20171011002,33
20171011012,24
20171011022,26
20171011032,22
20171011042,18
20171011052,17
20171011062,17
20171011072,21
20171011082,17
20171011092,25
20171011102,24
20171011112,26
20171011122,26
20171011132,26
20171011142,38
20171011152,38
20171011162,38
20171011172,38
20171011182,41
20171011192,41
20171011202,40
20171011212,33
20171011222,36
20171011232,34
20171012002,33
20171012012,24
20171012022,23
20171012032,22
20171012042,15
20171012052,18
20171012062,18
20171012072,21
20171012082,17
20171012092,22
20171012102,24
20171012112,28
20171012122,35
20171012132,35
20171012142,38
20171012152,38
20171012162,38
20171012172,38
20171012182,41
20171012192,41
20171012202,40
20171012212,36
20171012222,36
20171012232,36
20171013002,33
20171013012,30
20171013022,27
20171013032,20
20171013042,20
20171013052,15
20171013062,18
20171013072,21
20171013082,17
20171013092,25
20171013102,24
20171013112,28
20171013122,28
20171013132,38
20171013142,38
20171013152,33
20171013162,31
20171013172,31
20171013182,31
20171013192,31
20171013202,31
20171013212,31
20171013222,27
20171013232,27
20171014002,27
20171014012,24
20171014022,23
20171014032,15
20171014042,10
20171014052,10
20171014062,10
20171014072,12
20171014082,12
20171014092,13
20171014102,15
20171014112,14
20171014122,14
20171014132,12
20171014142,12
20171014152,15
20171014162,17
20171014172,21
20171014182,21
20171014192,21
20171014202,18
20171014212,17
20171014222,20
20171014232,20
20171015002,20
20171015012,16
20171015022,16
20171015032,11
20171015042,11
20171015052,11
20171015062,11
20171015072,11
20171015082,11
20171015092,11
20171015102,13
20171015112,17
20171015122,14
20171015132,13
20171015142,13
20171015152,17
20171015162,17
20171015172,21
20171015182,21
20171015192,21
20171015202,21
20171015212,20
20171015222,20
20171015232,20
20171016002,25
20171016012,18
20171016022,13
20171016032,13
20171016042,11
20171016052,12
20171016062,13
20171016072,15
20171016082,17
20171016092,22
20171016102,24
20171016112,34
20171016122,35
20171016132,35
20171016142,38
20171016152,38
20171016162,38
20171016172,38
20171016182,41
20171016192,41
20171016202,40
20171016212,33
20171016222,36
20171016232,34
20171017002,33
20171017012,24
20171017022,26
20171017032,22
20171017042,15
20171017052,17
20171017062,17
20171017072,21
20171017082,17
20171017092,20
20171017102,24
20171017112,28
20171017122,35
20171017132,35
20171017142,38
20171017152,38
20171017162,38
20171017172,38
20171017182,41
20171017192,41
20171017202,40
20171017212,34
20171017222,32
20171017232,37
20171018002,33
20171018012,24
20171018022,27
20171018032,22
20171018042,18
20171018052,17
20171018062,17
20171018072,21
20171018082,17
20171018092,25
20171018102,24
20171018112,26
20171018122,26
20171018132,26
20171018142,38
20171018152,38
20171018162,38
20171018172,38
20171018182,41
20171018192,41
20171018202,40
20171018212,33
20171018222,36
20171018232,34
20171019002,33
20171019012,24
20171019022,26
20171019032,22
20171019042,15
20171019052,18
20171019062,18
20171019072,21
20171019082,17
20171019092,22
20171019102,24
20171019112,28
20171019122,35
20171019132,35
20171019142,38
20171019152,38
20171019162,38
20171019172,38
20171019182,41
20171019192,41
20171019202,40
20171019212,36
20171019222,36
20171019232,36
20171020002,35
20171020012,35
20171020022,30
20171020032,20
20171020042,20
20171020052,15
20171020062,18
20171020072,21
20171020082,17
20171020092,21
20171020102,24
20171020112,28
20171020122,28
20171020132,38
20171020142,38
20171020152,33
20171020162,31
20171020172,31
20171020182,31
20171020192,31
20171020202,31
20171020212,31
20171020222,27
20171020232,27
20171021002,27
20171021012,24
20171021022,23
20171021032,15
20171021042,10
20171021052,10
20171021062,10
20171021072,12
20171021082,12
20171021092,13
20171021102,15
20171021112,14
20171021122,14
20171021132,12
20171021142,12
20171021152,15
20171021162,17
20171021172,21
20171021182,21
20171021192,21
20171021202,18
20171021212,17
20171021222,20
20171021232,20
20171022002,20
20171022012,16
20171022022,16
20171022032,11
20171022042,11
20171022052,11
20171022062,11
20171022072,11
20171022082,11
20171022092,11
20171022102,13
20171022112,17
20171022122,14
20171022132,13
20171022142,13
20171022152,17
20171022162,17
20171022172,21
20171022182,21
20171022192,21
20171022202,21
20171022212,20
20171022222,20
20171022232,20
20171023002,25
20171023012,18
20171023022,13
20171023032,13
20171023042,11
20171023052,12
20171023062,13
20171023072,15
20171023082,17
20171023092,25
20171023102,24
20171023112,34
20171023122,35
20171023132,35
20171023142,38
20171023152,38
20171023162,38
20171023172,38
20171023182,41
20171023192,41
20171023202,40
20171023212,33
20171023222,36
20171023232,34
20171024002,33
20171024012,24
20171024022,26
20171024032,22
20171024042,15
20171024052,17
20171024062,17
20171024072,21
20171024082,17
20171024092,20
20171024102,24
20171024112,28
20171024122,35
20171024132,35
20171024142,38
20171024152,38
20171024162,38
20171024172,38
20171024182,41
20171024192,41
20171024202,40
20171024212,34
20171024222,32
20171024232,37
20171025002,33
20171025012,24
20171025022,24
20171025032,22
20171025042,18
20171025052,17
20171025062,17
20171025072,21
20171025082,23
20171025092,25
20171025102,24
20171025112,26
20171025122,26
20171025132,26
20171025142,38
20171025152,38
20171025162,38
20171025172,38
20171025182,41
20171025192,41
20171025202,40
20171025212,33
20171025222,36
20171025232,34
20171026002,33
20171026012,24
20171026022,23
20171026032,22
20171026042,15
20171026052,18
20171026062,18
20171026072,21
20171026082,17
20171026092,22
20171026102,24
20171026112,25
20171026122,25
20171026132,29
20171026142,38
20171026152,38
20171026162,38
20171026172,38
20171026182,41
20171026192,41
20171026202,40
20171026212,36
20171026222,36
20171026232,36
20171027002,33
20171027012,30
20171027022,27
20171027032,20
20171027042,19
20171027052,15
20171027062,18
20171027072,21
20171027082,17
20171027092,25
20171027102,24
20171027112,28
20171027122,28
20171027132,38
20171027142,38
20171027152,33
20171027162,31
20171027172,31
20171027182,31
20171027192,31
20171027202,31
20171027212,31
20171027222,27
20171027232,27
20171028002,27
20171028012,24
20171028022,23
20171028032,15
20171028042,10
20171028052,10
20171028062,10
20171028072,12
20171028082,12
20171028092,13
20171028102,15
20171028112,14
20171028122,14
20171028132,12
20171028142,12
20171028152,15
20171028162,17
20171028172,21
20171028182,21
20171028192,21
20171028202,18
20171028212,17
20171028222,20
20171028232,20
20171029002,20
20171029012,16
20171029022,16
20171029032,11
20171029042,11
20171029052,11
20171029062,11
20171029072,11
20171029082,11
20171029092,11
20171029102,13
20171029112,17
20171029122,14
20171029132,13
20171029142,13
20171029152,17
20171029162,17
20171029172,21
20171029182,21
20171029192,21
20171029202,21
20171029212,20
20171029222,20
20171029232,20
20171030002,25
20171030012,18
20171030022,13
20171030032,13
20171030042,11
20171030052,12
20171030062,13
20171030072,15
20171030082,17
20171030092,25
20171030102,25
20171030112,34
20171030122,35
20171030132,35
20171030142,38
20171030152,38
20171030162,38
20171030172,38
20171030182,41
20171030192,41
20171030202,40
20171030212,33
20171030222,36
20171030232,34
20171031002,33
20171031012,24
20171031022,28
20171031032,22
20171031042,15
20171031052,17
20171031062,17
20171031072,21
20171031082,17
20171031092,20
20171031102,24
20171031112,28
20171031122,35
20171031132,35
20171031142,38
20171031152,38
20171031162,38
20171031172,38
20171031182,41
20171031192,41
20171031202,40
20171031212,34
20171031222,32
20171031232,37
20170701003,20
20170701013,14
20170701023,13
20170701033,8
20170701043,8
20170701053,8
20170701063,8
20170701073,13
20170701083,12
20170701093,15
20170701103,24
20170701113,24
20170701123,24
20170701133,24
20170701143,24
20170701153,24
20170701163,24
20170701173,24
20170701183,24
20170701193,24
20170701203,24
20170701213,24
20170701223,24
20170701233,20
20170702003,20
20170702013,14
20170702023,13
20170702033,8
20170702043,8
20170702053,8
20170702063,8
20170702073,13
20170702083,11
20170702093,15
20170702103,17
20170702113,12
20170702123,24
20170702133,18
20170702143,14
20170702153,14
20170702163,15
20170702173,11
20170702183,11
20170702193,11
20170702203,16
20170702213,13
20170702223,15
20170702233,14
20170703003,20
20170703013,14
20170703023,16
20170703033,8
20170703043,8
20170703053,8
20170703063,8
20170703073,13
20170703083,11
20170703093,16
20170703103,31
20170703113,31
20170703123,31
20170703133,31
20170703143,31
20170703153,31
20170703163,32
20170703173,36
20170703183,31
20170703193,31
20170703203,31
20170703213,28
20170703223,26
20170703233,39
20170704003,20
20170704013,14
20170704023,13
20170704033,8
20170704043,8
20170704053,8
20170704063,8
20170704073,13
20170704083,9
20170704093,16
20170704103,31
20170704113,31
20170704123,31
20170704133,31
20170704143,31
20170704153,31
20170704163,32
